Feature_1,Feature_2,Y
-1.287909498957745,-0.12001341619804987,1.858849127371369
-0.5933810131002402,0.36716641853177445,1.8190103712530625
-0.5933810131002402,-0.2658117608982163,1.8198928081868537
-1.3068777139076349,-0.8098885106329836,1.6859013227119664
-1.3068777139076349,-0.5111797068570327,1.6859013227119664
-1.3068777139076349,-0.3511571334056307,1.6859013227119664
-0.47665353648553344,-0.07022861556872506,1.8628736076921308
-0.47665353648553344,0.978808254834911,1.8628028756375197
-0.47665353648553344,1.1174944851594597,1.8629761823415378
-0.47665353648553344,0.6160904216783999,1.8619919752787164
-0.47665353648553344,0.9147992254543502,1.8626778003968272
-0.47665353648553344,0.5094087060441319,1.8618796402210847
-0.47665353648553344,-1.051700399403991,1.8630507092963051
-0.4372580131280699,-0.24091936058355387,1.5772557963502407
-0.4372580131280699,0.5663056210490747,1.5762298691072139
-0.4372580131280699,-0.42939039153742736,1.5773023855072918
-0.4372580131280699,-1.396637946621458,1.5773050687355439
-0.4372580131280699,0.4667360197904245,1.5761326999845364
-0.4372580131280699,-1.1370457719114055,1.5773050687355439
-0.4372580131280699,0.032897042877734275,1.5768564612532066
-0.4372580131280699,1.0499293985910896,1.5772060254154687
-0.4372580131280699,0.7334403088760947,1.5765893584490884
-0.4372580131280699,0.8223417385713181,1.576810928222972
-0.4372580131280699,1.1174944851594597,1.5772569705713435
-0.4372580131280699,0.9076871110787322,1.5769985457959153
-0.4372580131280699,0.6089783073027819,1.5763039296476644
-0.4372580131280699,0.7725569379419928,1.576688052305427
-0.4372580131280699,0.7192160801248587,1.576553723860434
-0.4372580131280699,0.9183552826421595,1.5770190390857992
-0.4372580131280699,0.6658752223077247,1.57642504329488
-0.4372580131280699,0.9076871110787322,1.5769985457959153
-0.4372580131280699,1.1174944851594597,1.5772569705713435
-0.4372580131280699,0.47740419135385126,1.5761374276445075
-0.4372580131280699,0.9396916257690129,1.5770577203713592
-0.4372580131280699,1.0072567123373828,1.5771588684527038
-0.7553403869031458,-0.01333170056378179,1.6407355634435525
-0.7553403869031458,-0.2551435893347896,1.6407502601763981
-0.7553403869031458,-0.9627989697087678,1.6407503356289297
-0.7553403869031458,-1.3646334319311773,1.6407503356289297
-1.1945275176659798,-1.6633422357071281,1.7586530812194276
-1.1945275176659798,-1.8767056669756643,1.7586530812194276
-0.6167265084231814,-2.3354370442030166,1.8173575650927005
-0.6167265084231814,-2.203862928254086,1.8173575650927005
-0.6167265084231814,-2.2074189854418953,1.8173575650927005
-0.6167265084231814,-1.0161398275259017,1.8173575650927005
-0.6167265084231814,-1.2366153731700558,1.8173575650927005
-0.6167265084231814,-1.2543956591091006,1.8173575650927005
-0.6167265084231814,0.601866192927164,1.8161810583118023
-0.6167265084231814,0.9503597973324396,1.8167363558626237
-0.6167265084231814,-0.23380724620793591,1.8173538903849162
-0.8020313775490284,-0.8134445678207923,1.9147007456988094
-0.8020313775490284,-0.19824667432984655,1.9147006431766282
-0.8020313775490284,-1.6882346360217906,1.9147007456988094
-0.8020313775490284,-1.6775664644583639,1.9147007456988094
-1.041322704609177,-0.7458794812524225,1.5409789847859885
-1.4469506858452827,-1.659786178519319,1.8331141876600308
-1.516987171814107,-1.1690502866016859,1.8726413020836212
-1.4323597512684445,-0.998359541586857,1.958713801708219
-0.876445143890904,-1.4001940038092666,1.5300723357515305
-0.876445143890904,-0.7601037100036583,1.5300723357515305
-0.876445143890904,-0.0844528443199605,1.530072028071055
-0.876445143890904,0.8827947107640701,1.5288946743508671
-0.876445143890904,-0.027555929315017734,1.5300711152846675
-0.876445143890904,-0.895233883140398,1.5300723357515305
-1.4236051905223417,-0.32270867590315927,1.6992821704134924
-1.1332455924432587,-1.8055845232194856,1.9292037370801434
-1.1332455924432587,-1.332628917240897,1.9292037370801434
-0.7392903588686235,-1.6775664644583639,1.660726719272768
-0.7392903588686235,-1.129933657535788,1.660726719272768
-0.7392903588686235,-1.2650638306725273,1.660726719272768
-0.04768005992648626,-2.203862928254086,1.593882198259228
-0.04768005992648626,-1.8162526947829123,1.593882198259228
-0.04768005992648626,-2.1611902420003792,1.593882198259228
-0.04768005992648626,-2.2180871570053218,1.593882198259228
0.2470568185256481,-2.22519927138094,1.706504695309728
0.2470568185256481,-0.838336968135455,1.7063835807055834
0.2470568185256481,0.21069990226818106,1.7061728732512138
0.2470568185256481,-0.8098885106329836,1.7063493252447142
0.2470568185256481,-0.5289599927960774,1.7057532135839115
0.2470568185256481,-1.1370457719114055,1.7065030386458346
-0.9158406672483674,-1.2472835447334825,1.6306128404460432
-0.9158406672483674,0.0649015575680149,1.6306091940424592
-0.9158406672483674,-1.2935122881749985,1.6306128404460432
-0.9158406672483674,-0.777883995942703,1.6306128404460432
-0.9698271251826692,-0.7316552525011869,1.7234305640310463
-0.9698271251826692,-0.44361462028866305,1.7234305640310463
-0.9698271251826692,-0.834780910947646,1.7234305640310463
-0.9698271251826692,-0.41872221997400066,1.7234305640310463
-1.1274092186125233,0.6303146504296354,1.804208521710473
-1.1274092186125233,-0.19469061714203756,1.8044652548463005
-1.1274092186125233,-0.08800890150776974,1.8044652548340343
-1.1274092186125233,0.18936355914132763,1.804464704622597
0.5695164726737753,-0.5325160499838865,1.765415820066132
0.5695164726737753,-1.4108621753726938,1.7665806359579994
0.5695164726737753,0.31026950352683114,1.7665829504817765
-1.2032820784120826,-0.3831616480959113,1.7961348067475205
-1.2032820784120826,0.036453100065543004,1.7961348065817369
-1.2032820784120826,0.2640407600853151,1.7961342724920928
-1.2032820784120826,-1.1263776003479788,1.7961348067475205
-1.2032820784120826,-0.21602696026889123,1.7961348067475205
-0.37597608790534887,0.40272699040986376,1.6441869089394836
-0.37597608790534887,0.09690607225829502,1.644601719027361
-0.37597608790534887,0.5983101357393552,1.6444658574189215
-0.37597608790534887,0.6694312794955339,1.644637690277572
-0.37597608790534887,0.7618887663785661,1.644868102674066
-0.37597608790534887,1.000144597961765,1.6452718236059967
-0.37597608790534887,0.8294538529469361,1.6450196644457247
-0.37597608790534887,0.5911980213637372,1.644449849225841
-0.37597608790534887,1.0143688267130002,1.6452837937312155
-0.37597608790534887,0.8045614526322734,1.6449665196030359
-0.37597608790534887,-0.5040675924814151,1.6453582129624598
-0.16440753654119306,0.4631799626026153,1.725945462749165
-0.16440753654119306,0.8650144248250254,1.7266170582065845
-0.16440753654119306,0.9539158545202489,1.7266439694771352
-0.16440753654119306,0.555637449485648,1.7261751902321139
-0.16440753654119306,0.6978797369980053,1.726457858258335
-0.16440753654119306,0.13957875851200235,1.7254806749939053
-0.16440753654119306,0.49874053448070466,1.7260352067995748
-0.16440753654119306,0.16091510163885575,1.7254768130030902
-0.16440753654119306,-0.12001341619804987,1.7259094555798775
2.117614631276323,0.040009157253352245,1.6643377532913766
2.117614631276323,0.5520813922978387,1.6643377532913766
2.117614631276323,0.8650144248250254,1.6643377532913766
2.117614631276323,1.0108127695251916,1.6643377532913766
2.117614631276323,0.9681400832714843,1.6643377532913766
2.117614631276323,0.7049918513736233,1.6643377532913766
2.117614631276323,0.9610279688958663,1.6643377532913766
1.5689954911872015,0.9752521976471022,1.8500147620842031
1.5689954911872015,1.0748217989057522,1.8500147620842031
1.5689954911872015,0.9290234542055862,1.8500147620842031
1.5689954911872015,1.0783778560935615,1.8500147620842031
1.5689954911872015,1.0357051698398543,1.8500147620842031
1.5689954911872015,1.0428172842154722,1.8500147620842031
1.5689954911872015,0.9539158545202489,1.8500147620842031
1.5689954911872015,1.060597570154517,1.8500147620842031
1.5689954911872015,1.0534854557788988,1.8500147620842031
1.5689954911872015,0.8863507679518788,1.8500147620842031
1.5689954911872015,1.060597570154517,1.8500147620842031
1.5689954911872015,1.0534854557788988,1.8500147620842031
1.5689954911872015,1.0428172842154722,1.8500147620842031
1.5689954911872015,0.8899068251396876,1.8500147620842031
1.5689954911872015,1.1174944851594597,1.8500147620842031
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,1.0392612270276629,1.1591885687285053
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,0.9645840260836755,1.1591885687285053
1.2319449024622358,0.8970189395153055,1.1591885687285053
1.2319449024622358,0.9361355685812042,1.1591885687285053
1.2319449024622358,1.0214809410886183,1.1591885687285053
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,0.6907676226223873,1.1591885687285053
1.2319449024622358,1.0641536273423255,1.1591885687285053
1.2319449024622358,0.9752521976471022,1.1591885687285053
1.2319449024622358,0.49874053448070466,1.1591885687285053
1.2319449024622358,0.9041310538909235,1.1591885687285053
1.2319449024622358,1.0250369982764276,1.6461308853615262
1.2319449024622358,1.1174944851594597,1.6461308853615262
1.2319449024622358,1.1174944851594597,1.1591885687285053
1.2319449024622358,0.8543462532615982,1.6461308853615262
1.2319449024622358,0.7903372238810374,1.6461308853615262
1.2319449024622358,1.0534854557788988,1.6461308853615262
1.2319449024622358,0.9005749967031148,1.6461308853615262
1.2319449024622358,0.8258977957591268,1.6461308853615262
1.2319449024622358,0.8685704820128342,1.6461308853615262
1.2319449024622358,0.9823643120227202,1.6461308853615262
1.2319449024622358,0.37783459009520115,1.6461308853615262
1.2319449024622358,0.978808254834911,1.6461308853615262
1.2319449024622358,0.9468037401446309,1.6461308853615262
1.2319449024622358,0.9254673970177769,1.6461308853615262
1.2319449024622358,1.0214809410886183,1.6461308853615262
-1.034027237320758,0.708547908561432,1.8570630053544417
-1.034027237320758,0.5520813922978387,1.857420342394919
-1.034027237320758,0.004448585375262888,1.8577047329318868
-1.034027237320758,-1.2615077734847182,1.8577047743603465
-1.034027237320758,-0.7601037100036583,1.8577047743603465
-1.034027237320758,0.17158327320228298,1.8577018575882893
-1.034027237320758,0.2071438450803723,1.8576990919529421
-1.2660230970924875,-0.3618253049690576,1.82542124635407
-1.2660230970924875,0.5236329347953673,1.8253995980194948
-1.2660230970924875,-0.22669513183231793,1.82542124635407
-1.2660230970924875,0.8401220245103628,1.825021574121983
-1.2660230970924875,0.9610279688958663,1.824727741034859
-1.2660230970924875,0.7547766520029481,1.8251889505298335
-1.2660230970924875,0.008004642563071622,1.8254212463532
-1.2660230970924875,-0.5325160499838865,1.82542124635407
-1.123031938239472,-0.9770231984600034,1.8884668406702654
-1.123031938239472,-1.4037500609970757,1.8884668406702654
-1.123031938239472,-1.0552564565918001,1.8884668406702654
-1.123031938239472,-1.6740104072705548,1.8884668406702654
-1.123031938239472,-1.3432970888043239,1.8884668406702654
-1.123031938239472,-1.503319662255726,1.8884668406702654
-1.1974457045813474,-2.0865130410563912,1.9573197572267145
-1.1974457045813474,-1.7700239513413962,1.9573197572267145
-1.5578417886292542,-1.3006244025506166,1.9508223187034603
-1.403177882114768,-1.2259472016066288,1.8514006379166439
-1.403177882114768,-1.1370457719114055,1.8514006379166439
-1.403177882114768,-1.0765927997186537,1.8514006379166439
-1.410473349403187,-1.894485952914709,1.8629353399674544
-1.410473349403187,-1.944270753544034,1.8629353399674544
-1.3287641157728924,-1.0730367425308447,1.9271078574480187
-1.3287641157728924,-1.880261724163473,1.9271078574480187
-1.2339230410234432,-1.2579517162969094,1.963034713423923
-1.2339230410234432,-1.3041804597384257,1.963034713423923
-0.0797801159955307,-1.6455619497680836,1.7130198500350025
-0.0797801159955307,-0.5716326790497848,1.7129532698698458
-0.0797801159955307,0.1466908728876203,1.7118703012179297
-0.0797801159955307,-0.33693290465439496,1.7125995787365014
-0.0797801159955307,1.1174944851594597,1.7130198182877483
-0.0797801159955307,0.8365659673225535,1.7130022284905182
-0.0797801159955307,0.7121039657492407,1.7129384343648126
-0.0797801159955307,-0.5254039356082687,1.7129134313954442
-0.0797801159955307,-1.28995623098719,1.7130198500350025
-0.0797801159955307,-2.0900690982442005,1.7130198500350025
-0.0797801159955307,-0.9307944550184873,1.713019774790713
0.40172072504013456,-0.44717067747647204,1.8406821297841445
0.40172072504013456,0.5876419641759281,1.841846748099906
0.40172072504013456,0.8970189395153055,1.84184688895636
0.40172072504013456,0.8472341388859808,1.841846888954831
-0.7203221439187337,0.708547908561432,1.8126577164011313
-0.7203221439187337,0.8081175098200821,1.8127053258765553
-0.7203221439187337,0.3244937322780671,1.8133661710628828
-0.7203221439187337,0.4347315051001439,1.8130924729408016
-0.7203221439187337,0.3458300754049205,1.8151490220085031
-0.7203221439187337,0.5129647632319406,1.8147410020806611
-0.7203221439187337,0.6374267648052533,1.814534159327335
-0.7203221439187337,0.40272699040986376,1.815007082213442
-0.7203221439187337,-1.8340329807219569,1.8156687643121887
-0.7203221439187337,-1.6775664644583639,1.8156687643121887
-0.7203221439187337,-0.01688775775159103,1.8156454991263673
-0.7203221439187337,0.2960452747755957,1.8152654819469185
-0.7203221439187337,0.16802721601447373,1.8136652279920396
-0.7203221439187337,0.0649015575680149,1.8137710115817283
-0.7203221439187337,-0.0737846727565338,1.813824827174631
-0.7203221439187337,-0.2515875321469806,1.81383451961815
-0.7203221439187337,0.28182104602435976,1.813462604453999
-0.7203221439187337,0.10757424382172172,1.8137357789625141
-0.9056270130445806,-1.780692122904823,1.9100494037752083
-0.9056270130445806,-0.9379065693941051,1.9100494037752083
-0.9056270130445806,-0.507623649669224,1.9100494037752083
-0.9056270130445806,-0.1235694733858591,1.9100493618322765
-0.9056270130445806,-0.5574084502985491,1.9100494037752083
-0.9056270130445806,-2.1611902420003792,1.9100494037752083
-0.769931321479984,0.28182104602435976,1.6338335910508235
-0.769931321479984,0.05778944319239692,1.6340740708747887
-0.769931321479984,-1.1974987441041576,1.6341065624604125
-0.769931321479984,0.37783459009520115,1.6336291567641354
-0.769931321479984,-0.6925386234352886,1.6341065624604125
-0.769931321479984,-1.8162526947829123,1.6341065624604125
-0.769931321479984,-1.9762752682343143,1.6341065624604125
-0.769931321479984,-2.122073612934481,1.6341065624604125
-0.769931321479984,-2.1967508138784684,1.6341065624604125
-0.769931321479984,-2.1398538988735254,1.6341065624604125
-1.093850069085795,-1.3006244025506166,1.9304796880331487
-1.093850069085795,-1.7593557797779693,1.9304796880331487
-1.077800041051273,-1.22239114441882,1.9603348849971782
-1.0456999849822286,0.6516509935564893,1.7372986429866106
-1.0456999849822286,1.1174944851594597,1.736626118201292
-1.0456999849822286,1.1174944851594597,1.736626118201292
-1.0456999849822286,0.4702920769782333,1.7376319014652997
-1.0456999849822286,0.7405524232517127,1.7370783026960472
-1.0456999849822286,0.8152296241957001,1.7368956761539234
-1.0456999849822286,0.9219113398299682,1.7366883013518049
-1.0456999849822286,0.8187856813835088,1.7368874820493896
-1.0456999849822286,-0.2053587887054645,1.7377714233917088
-1.0456999849822286,0.5698616782368834,1.737475385173639
-1.0456999849822286,-0.05600438681748912,1.8014484512237456
-1.0456999849822286,-0.5680766218619758,1.8014484542777016
-0.6094310411347623,-0.2515875321469806,1.7056314364441145
-0.6094310411347623,-0.941462626581914,1.7056344362336626
-0.6094310411347623,-1.8589253810366195,1.7056344362336626
-0.6094310411347623,-0.3511571334056307,1.7056341260366816
-0.6094310411347623,-0.5965250793644474,1.7056344362126126
-0.6896811813073732,-1.2686198878603363,1.8470257351774837
-0.6896811813073732,-0.9165702262672517,1.8470257351774837
-0.6896811813073732,-0.6960946806230975,1.8470257351774837
-0.6896811813073732,-1.4570909188142098,1.8470257351774837
-0.6896811813073732,-1.2970683453628076,1.8470257351774837
-1.139081966273994,-1.2935122881749985,1.9569684830390264
-1.139081966273994,-0.1449058165127125,1.9569684830388834
-1.139081966273994,-1.115709428784552,1.9569684830390264
-1.139081966273994,-0.6712022803084349,1.9569684830390264
-1.4484097793029667,-1.55666052007286,1.953140597592435
-1.191609330750612,-1.6989028075852175,1.9550123358597085
-1.2966640597038481,-1.3041804597384257,1.9552649441532037
-1.3681596391303559,-1.3184046884896612,1.7841253658655272
-0.8487223681949111,-1.3255168028652793,1.9238602221824044
-0.8487223681949111,-0.8170006250086013,1.9238602221824044
-0.8487223681949111,-1.6242256066412297,1.9238602221824044
-0.9027088261292129,-1.4464227472507831,1.5631491545380871
-0.9027088261292129,-1.4535348616264008,1.5631491545380871
-0.9027088261292129,-1.6064453207021852,1.5631491545380871
0.40609800541318597,-1.784248180092632,1.9285023066125913
0.40609800541318597,-0.9343505122062963,1.9282974928406507
0.40609800541318597,-1.332628917240897,1.9285015797663079
0.40609800541318597,-0.6249735368669188,1.9276000880759214
0.40609800541318597,-0.3760495337202933,1.9273301543416723
-1.2981231531615318,-1.72379520789988,1.9323300113738915
-1.2981231531615318,-2.0829569838685824,1.9323300113738915
-1.2981231531615318,-0.7529915956280405,1.9323300113738915
-0.7363721719532559,-1.001915598774666,1.9128300460677308
-0.7363721719532559,-1.784248180092632,1.9128300460677308
-0.7363721719532559,-1.8091405804072942,1.9128300460677308
-1.3068777139076349,-0.9770231984600034,1.7401480605601871
-1.3068777139076349,-0.3724934765324843,1.7401480605601871
-1.3068777139076349,0.11824241538514893,1.7401480605059914
-1.3068777139076349,0.061345500380205656,1.7401480605582225
-0.18045756457571516,0.4951844772928959,1.7339658588613238
-0.18045756457571516,0.28893316039997774,1.7335302394658798
-0.18045756457571516,-1.0943730856576985,1.7346347880374307
-0.18045756457571516,-0.5609645074863581,1.734612844562266
-0.18045756457571516,0.776112995129802,1.7345184399562137
-0.18045756457571516,0.5058526488563226,1.733992806379415
-0.18045756457571516,0.6658752223077247,1.7343568422986002
-0.18045756457571516,0.3244937322780671,1.7335836790655912
-0.18045756457571516,0.5200768776075586,1.7340286326300007
-0.18045756457571516,0.11113030100953096,1.733487303243094
-0.18045756457571516,-0.048892272441871144,1.7337564518739759
-0.18045756457571516,-0.34760107621782194,1.7344296726889903
-0.5481491159120413,-0.5787447934254027,1.590848665504169
-0.5481491159120413,-0.507623649669224,1.5908486493995464
-0.5481491159120413,-0.6640901659328172,1.5908486665509933
-0.5481491159120413,0.20358778789256307,1.5902549048682957
-0.5481491159120413,-1.0125837703380927,1.5908486665657326
-0.5481491159120413,-1.9158222960415623,1.5908486665657326
-0.5481491159120413,-1.4108621753726938,1.5908486665657326
-0.5481491159120413,-0.8845657115769711,1.5908486665657326
-1.1522138073931485,-1.5210999481947707,1.8105746374781906
-1.1522138073931485,-1.826920866346339,1.8105746374781906
-1.1522138073931485,-1.2935122881749985,1.8105746374781906
-0.7407494523263074,-1.4286424613117383,1.8882043451197306
-0.7407494523263074,-1.6100013778899942,1.8882043451197306
-0.8676905831448009,-1.0837049140942714,1.490626155091071
-0.8676905831448009,-1.0694806853430359,1.490626155091071
-0.8676905831448009,-1.2117229728553933,1.490626155091071
-0.8676905831448009,-0.7921082246939389,1.490626155091071
-0.8676905831448009,-0.31915261871535033,1.490626155031482
-0.8676905831448009,-1.112153371596743,1.490626155091071
-0.8676905831448009,-0.8241127393842193,1.490626155091071
-0.8676905831448009,-0.35826924778124863,1.4906261550844748
-1.403177882114768,-0.6854265090596708,1.9355832590550843
-1.349191424180466,-0.31559656152754134,1.7716494275061794
-1.0734227606782216,-0.43294644872523635,1.7896514966566393
-1.0734227606782216,-1.439310632875165,1.7896514966566393
-0.9844180597595077,-0.7138749665621422,1.6883968468300552
-0.9844180597595077,-0.5787447934254027,1.6883968468300552
-1.0194363027439195,-1.4535348616264008,1.7961169818867897
-1.33168230268826,-1.382413717870222,1.8927590726586707
-1.4425734054722315,-1.2117229728553933,1.5430054733738932
-1.4425734054722315,-0.8596733112623086,1.5430054733738932
-1.3783732933341428,-1.1619381722260682,1.748006521427375
-1.3783732933341428,-1.780692122904823,1.748006521427375
-1.3302232092305764,-1.1548260578504501,1.930742066147637
-1.3462732372650983,-1.659786178519319,1.3404986838264017
-1.3462732372650983,-1.7451315510267336,1.3404986838264017
1.0159990707250288,1.0250369982764276,1.9691682789156686
1.0159990707250288,0.7974493382566554,1.9691682789156686
1.0159990707250288,0.5271889919831765,1.9691682789156686
1.0159990707250288,0.4525117910391886,1.9691682789156686
1.0159990707250288,0.6907676226223873,1.9691682789156686
1.0159990707250288,0.8010053954444641,1.9691682789156686
1.0159990707250288,0.9823643120227202,1.9691682789156686
1.0159990707250288,0.7263281945004767,1.9691682789156686
1.0159990707250288,0.5094087060441319,1.9578562684350254
1.0159990707250288,0.6872115654345786,1.9578562684350254
1.0159990707250288,0.8116735670078914,1.9578562684350254
1.0159990707250288,1.1174944851594597,1.9296327951958712
1.0159990707250288,1.1174944851594597,1.9296327951958712
1.0159990707250288,1.0037006551495735,1.9296327951958712
1.0159990707250288,1.0285930554642362,1.9296327951958712
1.0159990707250288,1.1174944851594597,1.9296327951958712
1.0159990707250288,0.7476645376273301,1.9433102472595305
1.0159990707250288,1.1174944851594597,1.9433102472595305
1.0159990707250288,1.1174944851594597,1.9433102472595305
1.0159990707250288,1.0428172842154722,1.9443024508713025
1.0159990707250288,0.8792386535762609,1.9443024508713025
1.0159990707250288,1.0748217989057522,1.9443024508713025
1.0159990707250288,0.9823643120227202,1.9443024508713025
1.0159990707250288,1.1174944851594597,1.9443024508713025
1.0159990707250288,0.8294538529469361,1.9443024508713025
1.0159990707250288,1.085489970469179,1.9443024508713025
1.0159990707250288,1.1174944851594597,1.9530847108836988
1.0159990707250288,1.1174944851594597,1.9530847108836988
1.0159990707250288,0.8045614526322734,1.9530847108836988
1.0159990707250288,1.0499293985910896,1.9530847108836988
1.0159990707250288,1.1174944851594597,1.9530847108836988
1.0159990707250288,0.7441084804395214,1.9530847108836988
1.0159990707250288,1.1174944851594597,1.9530847108836988
1.0159990707250288,1.0783778560935615,1.9530847108836988
1.0159990707250288,1.0108127695251916,1.9530847108836988
1.0159990707250288,0.4951844772928959,1.9530847108836988
1.0159990707250288,1.0108127695251916,1.9530847108836988
1.0159990707250288,0.8543462532615982,1.9510937189253417
1.0159990707250288,0.9290234542055862,1.9510937189253417
1.0159990707250288,1.0748217989057522,1.9510937189253417
1.0159990707250288,0.9752521976471022,1.9510937189253417
1.0159990707250288,1.0783778560935615,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,0.3280497894658758,1.9510937189253403
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,0.9752521976471022,1.9510937189253417
1.0159990707250288,0.5983101357393552,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.9402331074194423
1.0159990707250288,1.1174944851594597,1.9402331074194423
1.0159990707250288,1.0428172842154722,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9144351152309818
1.0159990707250288,1.1174944851594597,1.9510937189253417
1.0159990707250288,1.1174944851594597,1.946868988706641
1.0159990707250288,0.7903372238810374,1.946868988706641
1.0159990707250288,0.7298842516882854,1.946868988706641
1.0159990707250288,1.1174944851594597,1.946868988706641
1.0159990707250288,0.28182104602435976,1.9578562684349743
1.0159990707250288,1.1174944851594597,1.9578562684350254
1.0159990707250288,0.9503597973324396,1.9578562684350254
1.0159990707250288,0.6765433938711515,1.9223738988011447
1.0159990707250288,0.5876419641759281,1.9223738988011447
1.0159990707250288,0.07201367194363237,1.9078750434698484
1.0159990707250288,0.9539158545202489,1.946868988706641
1.0159990707250288,-0.31559656152754134,1.9078373568482174
1.0159990707250288,0.36005430415615647,1.9468689887066408
1.0159990707250288,0.3387179610293025,1.9468689887066406
1.0159990707250288,0.9610279688958663,1.946868988706641
1.0159990707250288,0.6232025360540174,1.9078750487131049
1.0159990707250288,0.9147992254543502,1.9078750487131049
1.0159990707250288,0.22136807383160775,1.9078750487098173
1.0159990707250288,0.6872115654345786,1.9565794399815886
1.0159990707250288,0.9396916257690129,1.9565794399815886
1.0159990707250288,0.9254673970177769,1.963059553318859
1.0159990707250288,0.8792386535762609,1.963059553318859
1.0159990707250288,1.1174944851594597,1.963059553318859
1.0159990707250288,0.6872115654345786,1.963059553318859
1.0159990707250288,0.9005749967031148,1.963059553318859
1.0159990707250288,0.8472341388859808,1.963059553318859
1.0159990707250288,1.0179248839008095,1.963059553318859
1.0159990707250288,1.1174944851594597,1.963059553318859
1.0159990707250288,1.1174944851594597,1.963059553318859
1.0159990707250288,0.9965885407739556,1.963059553318859
1.0159990707250288,0.9325795113933949,1.963059553318859
1.0159990707250288,0.9894764263983382,1.963059553318859
1.0159990707250288,0.9965885407739556,1.963059553318859
1.0159990707250288,1.0712657417179436,1.9565794399815886
1.0159990707250288,1.0570415129667077,1.9565794399815886
1.0159990707250288,0.8543462532615982,1.9565794399815886
1.0159990707250288,1.0534854557788988,1.9565794399815886
1.0159990707250288,0.8258977957591268,1.9565794399815886
1.0159990707250288,1.092602084844797,1.9565794399815886
1.0159990707250288,0.9076871110787322,1.9565794399815886
1.0159990707250288,0.6374267648052533,1.9565794399815886
1.0159990707250288,0.6872115654345786,1.9565794399815886
1.0159990707250288,0.41695121916109923,1.9565794399815886
1.0159990707250288,0.5378571635466033,1.9565794399815886
1.0159990707250288,0.5627495638612658,1.9565794399815886
1.0159990707250288,0.7618887663785661,1.9565794399815886
1.0159990707250288,0.7049918513736233,1.9565794399815886
1.0159990707250288,0.5129647632319406,1.9565794399815886
1.0159990707250288,0.7583327091907573,1.9565794399815886
1.0159990707250288,-0.11290130182243188,1.9388146036321143
1.0159990707250288,-0.7245431381255689,1.9380882640650072
1.0159990707250288,0.5734177354246925,1.9388158488499334
1.0159990707250288,0.9219113398299682,1.9078750487131049
1.0159990707250288,0.08623790069486831,1.9057673789423049
1.0159990707250288,-0.4222782771618094,1.9056489424270469
1.0159990707250288,0.54852533511003,1.9057673819313212
1.0159990707250288,0.7867811666932287,1.876930501538311
1.0159990707250288,0.22848018820722574,1.9057673819292202
1.0159990707250288,-0.03466804369063571,1.922373722013699
1.0159990707250288,0.9539158545202489,1.9078750487131049
1.0159990707250288,1.0250369982764276,1.9078750487131049
1.0159990707250288,0.8899068251396876,1.9223738988011447
1.0159990707250288,1.0214809410886183,1.9223738988011447
1.0159990707250288,1.000144597961765,1.9223738988011447
1.0159990707250288,0.6907676226223873,1.9223738988011447
1.0159990707250288,-0.13779370213709455,1.876928379607758
1.0159990707250288,0.224924131019417,1.8769305015356794
1.0159990707250288,0.29960133196340444,1.8769305015382987
1.0159990707250288,-1.005471655962475,1.875753291251533
1.0159990707250288,-0.948574740957532,1.9062030213260477
1.0159990707250288,-0.5929690221766385,1.906946074436738
1.0159990707250288,0.39917093322205455,1.9073521373589548
1.0159990707250288,-0.5467402787351221,1.9070433209363267
2.422565163932244,0.8579023104494075,1.9284120133214036
2.422565163932244,1.0570415129667077,1.9284120133214036
2.422565163932244,1.046373341403281,1.9284120133214036
2.422565163932244,1.0748217989057522,1.9284120133214036
2.422565163932244,0.5307450491709853,1.9284120133214036
-0.21109852718707578,-0.5182918212326507,1.741476735188837
-0.21109852718707578,-0.9236823406428694,1.7415026205051138
-0.21109852718707578,-1.4144182325605026,1.7415026212544003
-0.21109852718707578,0.1538029872632383,1.7403455595919304
-0.21109852718707578,0.07201367194363237,1.7404433119816352
-0.21109852718707578,-0.11645735901024112,1.7408660926916513
-0.21109852718707578,0.1751393303900917,1.7403329538635917
-0.21109852718707578,0.39561487603424583,1.7405267562269158
0.11573840733410301,0.01867281412649833,1.5986823889072324
0.11573840733410301,0.28893316039997774,1.5993013346284641
0.11573840733410301,0.7974493382566554,1.5997482289994598
0.11573840733410301,0.7369963660639034,1.5997456978112925
0.11573840733410301,0.4347315051001439,1.5995771678893607
